5000 35000
submit 3 1293
submit 2490 950
submit 924 8527
submit 1896 7623
submit 1302 7861
submit 1904 201
submit 1463 3198
submit 447 7716
submit 743 690
submit 2306 7102
submit 1812 7114
submit 563 7770
submit 1136 8083
submit 2278 8337
submit 516 5974
submit 1206 3053
submit 789 376
submit 1190 6609
submit 672 2067
submit 1653 2233
submit 2192 4713
submit 60 9699
submit 604 4056
submit 1709 9688
submit 1510 2290
submit 293 4540
submit 1019 5981
submit 2368 876
submit 2000 7287
submit 694 5168
submit 1662 7162
submit 318 4774
submit 2273 4498
submit 1324 3429
submit 118 9416
submit 756 2095
submit 873 7972
submit 1128 1116
submit 2486 5877
submit 1925 3213
submit 1373 5171
submit 310 7745
submit 2492 4525
submit 2421 4383
submit 2051 1627
submit 567 5372
submit 834 6646
submit 2473 4186
submit 436 3490
submit 392 6090
submit 856 2706
submit 1587 1280
submit 2422 2494
submit 149 7288
submit 157 7332
submit 112 9820
submit 2034 5073
submit 2412 1931
submit 1406 2782
submit 861 525
submit 23 372
submit 1004 4452
submit 1781 3946
submit 839 2838
submit 603 2843
submit 2480 5496
submit 1927 23
submit 2261 4677
submit 1467 4433
submit 632 9467
submit 2389 7803
submit 800 3657
submit 1722 8572
submit 1292 2941
submit 1388 1058
submit 2152 4377
submit 2146 6700
submit 1033 1007
submit 2386 4071
submit 1776 3369
submit 895 522
submit 1800 9178
submit 1527 4740
submit 1203 228
submit 322 3595
submit 362 2559
submit 670 5371
submit 225 3221
submit 1895 1880
submit 1264 9374
submit 2230 7028
submit 2019 8957
submit 485 3406
submit 2121 1836
submit 1477 9261
submit 669 640
submit 1698 9460
submit 1998 6301
submit 83 3794
submit 1475 9541
submit 235 2793
submit 567 7922
submit 1760 6461
submit 752 5712
submit 2152 2278
submit 1319 1263
submit 962 8772
submit 247 3612
submit 865 9719
submit 1089 9007
submit 1234 6396
submit 2025 5438
submit 1892 5418
submit 2206 766
submit 1057 2172
submit 2372 9323
submit 66 1293
submit 668 7814
submit 1512 6429
submit 260 2891
submit 704 4360
submit 1394 307
submit 1525 3519
submit 1542 6909
submit 1626 9094
submit 2286 884
submit 1641 5341
submit 1012 6364
submit 344 6870
submit 1081 6070
submit 2004 5666
submit 554 9558
submit 1508 8493
submit 2094 1277
submit 1495 9600
submit 1357 7682
submit 1378 8812
submit 1622 843
submit 1759 4378
submit 21 9894
submit 1699 5614
submit 2134 8522
submit 177 7690
submit 1469 2872
submit 2464 3570
submit 214 5025
submit 451 4375
submit 1153 7603
submit 2043 9470
submit 1233 8819
submit 1346 4774
submit 1198 3314
submit 2015 6349
submit 1267 5792
submit 1811 9563
submit 169 9957
submit 1246 685
submit 572 6369
submit 1783 6709
submit 154 6917
submit 2100 1604
submit 844 1674
submit 955 862
submit 2353 1875
submit 1737 5541
submit 393 2765
submit 48 1000
submit 1814 2761
submit 869 2955
submit 163 2826
submit 1859 445
submit 1181 8659
submit 123 2860
submit 1257 5599
submit 335 9500
submit 18 2407
submit 522 7076
submit 2463 1835
submit 952 6373
submit 2021 5886
submit 645 351
submit 1627 6533
submit 902 6143
submit 571 9214
submit 925 4853
submit 1342 4814
submit 92 3116
submit 395 1234
submit 1560 3068
submit 648 2897
submit 11 221
submit 363 8854
submit 2275 9731
submit 167 1374
submit 793 3587
submit 1497 4711
submit 690 7448
submit 226 4075
submit 1014 9454
submit 295 697
submit 1332 3736
submit 864 5364
submit 204 4810
submit 2239 916
submit 1820 6751
submit 1416 5083
submit 122 3378
submit 2489 7790
submit 2346 9609
submit 2467 2228
submit 1591 9138
submit 1690 1104
submit 1613 2802
submit 982 4776
submit 814 3462
submit 1035 7028
submit 1350 8631
submit 2372 2346
submit 879 3761
submit 2478 6037
submit 638 3642
submit 1471 4415
submit 2427 1816
submit 1170 1456
submit 938 7434
submit 152 5351
submit 2262 984
submit 1144 2834
submit 582 5033
submit 587 9733
submit 456 7136
submit 1897 2712
submit 2050 5020
submit 2297 5560
submit 1639 8191
submit 1323 8879
submit 1664 7210
submit 2007 8745
submit 1879 5082
submit 2238 4700
submit 566 7282
submit 2251 4613
submit 599 1998
submit 745 6967
submit 830 942
submit 1011 1711
submit 248 8883
submit 997 9056
submit 1977 416
submit 1134 8830
submit 580 8156
submit 1706 3106
submit 1537 5612
submit 1546 7766
submit 1880 4213
submit 606 3548
submit 1626 3044
submit 2476 7067
submit 1147 2692
submit 57 1949
submit 37 5153
submit 2013 7269
submit 474 3034
submit 1381 4517
submit 2339 667
submit 1030 7568
submit 728 9788
submit 2143 5973
submit 146 655
submit 1692 3151
submit 1709 6568
submit 1181 681
submit 1939 2472
submit 1819 8456
submit 1645 3916
submit 2225 6028
submit 1964 7821
submit 1517 751
submit 2359 6278
submit 398 2053
submit 2092 7336
submit 1279 9697
submit 1019 7553
submit 915 4862
submit 458 8799
submit 1315 5371
submit 1929 9493
submit 967 1213
submit 280 3837
submit 1295 2793
submit 28 2641
submit 538 3883
submit 2389 7552
submit 743 5240
submit 527 1241
submit 1510 1753
submit 1545 5174
submit 1766 1702
submit 741 9629
submit 2240 8091
submit 2415 2608
submit 1699 202
submit 1254 4602
submit 814 1247
submit 177 3014
submit 211 6242
submit 1099 7314
submit 24 6784
submit 1413 3651
submit 174 2427
submit 1754 2765
submit 1196 2051
submit 1809 1210
submit 1772 9847
submit 1806 1618
submit 1436 3180
submit 2376 4665
submit 1243 7845
submit 612 946
submit 2117 3538
submit 2063 6497
submit 539 3711
submit 1483 288
submit 186 789
submit 230 9509
submit 1909 1610
submit 940 2009
submit 1981 3621
submit 1506 5286
submit 1618 7975
submit 1159 2204
submit 809 1119
submit 1063 3208
submit 2485 3815
submit 1985 4442
submit 780 1134
submit 800 125
submit 295 178
submit 799 2324
submit 1907 1231
submit 224 9187
submit 437 4279
submit 1109 8626
submit 508 4966
submit 1411 6391
submit 2421 398
submit 6 82
submit 2210 8951
submit 1715 1374
submit 1093 8304
submit 2184 6143
submit 862 3520
submit 2256 7390
submit 2177 8668
submit 1016 6819
submit 812 3334
submit 1734 9981
submit 1575 9991
submit 1492 3414
submit 2104 2466
submit 2284 8685
submit 2372 4072
submit 1572 4509
submit 10 8152
submit 278 3023
submit 4 7552
submit 2122 9039
submit 1115 9557
submit 2080 539
submit 1261 4144
submit 1030 2765
submit 419 448
submit 552 3960
submit 2380 783
submit 1399 4917
submit 153 3269
submit 522 5245
submit 2056 4588
submit 1461 1441
submit 1636 9814
submit 684 4838
submit 919 7223
submit 2302 5892
submit 101 9144
submit 1769 5839
submit 2384 2648
submit 1355 2949
submit 134 8560
submit 471 4960
submit 61 9851
submit 897 2932
submit 1363 2566
submit 1323 2667
submit 495 1607
submit 966 1809
submit 798 2411
submit 1512 300
submit 1078 6936
submit 45 1355
submit 756 3459
submit 630 4684
submit 1833 9651
submit 2276 6684
submit 91 4173
submit 671 7736
submit 1165 2279
submit 449 4496
submit 2108 4477
submit 2249 8536
submit 21 4439
submit 427 7544
submit 1158 7243
submit 656 8730
submit 1326 4564
submit 2151 4152
submit 1894 8278
submit 2115 3935
submit 1107 2510
submit 787 6251
submit 42 89
submit 480 1350
submit 1849 7756
submit 918 6729
submit 1139 7246
submit 34 5638
submit 810 4164
submit 1230 2615
submit 2279 9705
submit 521 7096
submit 1741 7193
submit 1616 1345
submit 267 1502
submit 358 8945
submit 775 2059
submit 1929 5981
submit 360 6022
submit 799 6608
submit 2114 2366
submit 1877 8537
submit 2095 1777
submit 1713 2776
submit 814 4908
submit 588 6049
submit 2466 1574
submit 1383 835
submit 2199 2924
submit 615 4850
submit 2248 4031
submit 2044 8402
submit 247 9881
submit 1131 4715
submit 280 1800
submit 993 3065
submit 1583 2607
submit 274 7407
submit 1940 9694
submit 287 4163
submit 25 4080
submit 490 3783
submit 154 2392
submit 2092 4073
submit 1438 8765
submit 1825 8996
submit 2329 4400
submit 2412 237
submit 1367 250
submit 2146 3702
submit 1574 1692
submit 1677 6702
submit 1512 5835
submit 2271 291
submit 2145 4954
submit 1420 2421
submit 310 2629
submit 731 7592
submit 148 3313
submit 1533 1884
submit 1640 906
submit 1637 1193
submit 2492 2775
submit 2291 7117
submit 1825 5954
submit 1733 9470
submit 2426 5425
submit 1103 5246
submit 399 769
submit 1638 2014
submit 410 7385
submit 1178 2098
submit 777 6320
submit 1267 8482
submit 1796 9370
submit 2029 5790
submit 1723 6721
submit 1380 8176
submit 1854 2232
submit 305 4023
submit 1695 5377
submit 2377 4360
submit 1500 2148
submit 1521 8060
submit 2014 4720
submit 248 8908
submit 2482 1127
submit 2161 2711
submit 2277 6157
submit 1001 8597
submit 2427 3192
submit 2413 8706
submit 2490 3489
submit 2081 6713
submit 939 7425
submit 1805 7537
submit 817 8678
submit 1182 4553
submit 530 192
submit 2159 1887
submit 12 9541
submit 297 4790
submit 1393 7241
submit 1608 9688
submit 545 6706
submit 1068 3705
submit 2035 7568
submit 1195 2870
submit 467 5308
submit 785 3327
submit 1051 1118
submit 765 6913
submit 1462 1100
submit 2216 2294
submit 389 1183
submit 1594 6204
submit 937 6872
submit 103 2670
submit 748 6818
submit 1678 4496
submit 599 2438
submit 295 3415
submit 1196 3490
submit 771 4591
submit 1654 5994
submit 2424 5762
submit 2191 5818
submit 353 9016
submit 2416 7541
submit 190 7110
submit 1293 6184
submit 2442 5402
submit 576 4805
submit 2448 4477
submit 1070 1471
submit 989 9627
submit 2372 4261
submit 2055 5050
submit 511 4031
submit 387 6812
submit 197 7271
submit 260 5707
submit 372 3803
submit 813 3610
submit 2097 5391
submit 922 4908
submit 2449 154
submit 13 138
submit 663 2528
submit 1334 1329
submit 691 2377
submit 242 7867
submit 1599 1230
submit 2063 9729
submit 1353 4487
submit 1794 7387
submit 1972 297
submit 1626 1430
submit 1210 9313
submit 1435 1004
submit 2051 7746
submit 455 829
submit 304 1376
submit 1437 600
submit 2455 5348
submit 2443 441
submit 1492 3668
submit 1486 5835
submit 174 2253
submit 310 9497
submit 2315 4538
submit 1189 3066
submit 1685 2667
submit 2095 6334
submit 872 8471
submit 175 7334
submit 919 4391
submit 1206 7683
submit 1418 8750
submit 219 6502
submit 154 1749
submit 1230 8085
submit 1345 6922
submit 890 3165
submit 1401 5443
submit 1478 8265
submit 2250 2697
submit 1697 6121
submit 523 4668
submit 1991 2991
submit 1096 2552
submit 46 2571
submit 1782 9786
submit 2437 6158
submit 1858 5692
submit 680 6079
submit 1817 9101
submit 640 5776
submit 2367 5262
submit 100 2788
submit 1882 9839
submit 1844 4642
submit 1381 4869
submit 1706 1652
submit 898 6561
submit 2479 141
submit 2270 7122
submit 1509 2865
submit 2346 2667
submit 1341 878
submit 416 5413
submit 328 5457
submit 336 2256
submit 1091 245
submit 1808 4108
submit 1397 9157
submit 2118 6790
submit 1952 1897
submit 1533 4015
submit 1126 8770
submit 631 2173
submit 2114 604
submit 2073 7860
submit 798 8723
submit 2049 6630
submit 15 5512
submit 2276 3420
submit 2368 6139
submit 2149 8988
submit 340 1786
submit 2277 6494
submit 1128 6704
submit 1453 5388
submit 602 5516
submit 98 6672
submit 47 5468
submit 525 4842
submit 745 8821
submit 1135 9246
submit 1784 8177
submit 789 7646
submit 1076 5179
submit 1859 9066
submit 317 9288
submit 2074 6850
submit 305 6060
submit 682 7880
submit 2302 3525
submit 408 2328
submit 327 1354
submit 1502 2518
submit 108 8991
submit 184 3691
submit 1761 6522
submit 1921 9498
submit 1171 6482
submit 1642 4694
submit 569 18
submit 583 3050
submit 286 4051
submit 2148 4894
submit 2155 8040
submit 812 4002
submit 1036 3472
submit 2018 6087
submit 81 2895
submit 1737 4299
submit 373 5390
submit 1971 7969
submit 2354 3460
submit 2154 1092
submit 1630 4106
submit 775 3387
submit 759 9414
submit 2159 2039
submit 2184 4027
submit 1086 2860
submit 77 1692
submit 1635 7379
submit 2279 2410
submit 2156 9431
submit 1554 602
submit 1679 3493
submit 475 5768
submit 1646 324
submit 1838 3740
submit 1228 3305
submit 1233 7778
submit 2038 3858
submit 745 6517
submit 295 9833
submit 550 4561
submit 1616 1226
submit 1323 2618
submit 1037 1843
submit 86 1821
submit 951 6831
submit 2268 4555
submit 469 918
submit 2053 2774
submit 532 7754
submit 1156 734
submit 44 1556
submit 734 89
submit 552 8706
submit 1307 7203
submit 1257 2184
submit 23 3417
submit 410 2810
submit 2267 5522
submit 420 3942
submit 236 1201
submit 1900 2023
submit 949 684
submit 1506 3324
submit 929 7636
submit 1058 9565
submit 1035 1530
submit 766 5118
submit 861 4015
submit 1382 1606
submit 1210 9998
submit 2471 1743
submit 2020 2808
submit 2199 8994
submit 1365 9989
submit 1974 7010
submit 2354 4916
submit 1760 6867
submit 4 403
submit 691 1202
submit 1334 6008
submit 1790 855
submit 4 1241
submit 220 5814
submit 1060 9915
submit 1723 6330
submit 1824 4725
submit 278 8712
submit 1524 7469
submit 572 8748
submit 1886 9632
submit 2415 7033
submit 2449 8340
submit 509 1956
submit 2041 9469
submit 260 5683
submit 387 2262
submit 1400 7173
submit 415 7869
submit 2340 8584
submit 1705 204
submit 1836 6620
submit 2086 9218
submit 1220 1205
submit 1559 1506
submit 2265 3116
submit 657 5722
submit 421 9426
submit 2383 3719
submit 2348 2666
submit 1747 49
submit 920 4675
submit 1552 7605
submit 306 44
submit 2130 7511
submit 786 4546
submit 604 9117
submit 46 3994
submit 76 5495
submit 87 8024
submit 1158 2934
submit 52 5161
submit 1973 5249
submit 1078 2745
submit 1621 6800
submit 1896 9207
submit 258 5480
submit 2190 9418
submit 900 2847
submit 622 3422
submit 351 9137
submit 1155 1227
submit 207 8620
submit 950 1183
submit 1600 359
submit 971 4931
submit 353 3779
submit 1813 3680
submit 1026 6045
submit 264 6510
submit 1236 5106
submit 1048 7324
submit 2074 2143
submit 585 8193
submit 2005 1482
submit 1634 265
submit 1379 1355
submit 1371 691
submit 150 9347
submit 2147 7850
submit 1856 493
submit 2352 9339
submit 444 3613
submit 669 8614
submit 702 9604
submit 1054 4256
submit 453 594
submit 2166 806
submit 1215 3540
submit 1460 8133
submit 2016 399
submit 2295 8347
submit 66 5372
submit 2267 8258
submit 1183 3282
submit 1618 9754
submit 1873 634
submit 1296 6063
submit 385 7219
submit 646 9008
submit 946 594
submit 2078 1233
submit 2323 8494
submit 1164 9767
submit 1446 6123
submit 1049 910
submit 17 1094
submit 1208 5323
submit 325 9266
submit 395 8083
submit 2231 2411
submit 388 1110
submit 1174 7903
submit 762 8458
submit 710 8217
submit 1848 5715
submit 912 596
submit 124 4078
submit 2249 3462
submit 626 4601
submit 955 103
submit 2243 5319
submit 2149 7728
submit 843 7875
submit 1355 651
submit 1457 5119
submit 2320 2862
submit 1399 534
submit 809 8079
submit 1319 8393
submit 1439 2071
submit 677 6520
submit 2134 3709
submit 943 410
submit 694 5244
submit 2295 1338
submit 2143 4332
submit 1146 2599
submit 246 1539
submit 1764 113
submit 2241 322
submit 456 9905
submit 807 5167
submit 609 823
submit 1852 8844
submit 288 4434
submit 1621 9863
submit 1370 5240
submit 1299 4174
submit 1604 521
submit 994 62
submit 2079 1518
submit 1556 4852
submit 2341 4662
submit 1987 8571
submit 566 7647
submit 1723 410
submit 1683 551
submit 737 7700
submit 1291 4742
submit 869 4106
submit 922 9239
submit 3 3870
submit 1935 5850
submit 1920 5244
submit 440 7144
submit 507 9014
submit 39 8415
submit 2456 4149
submit 2404 711
submit 2047 4254
submit 1807 7677
submit 574 7947
submit 1083 4513
submit 235 392
submit 2297 2720
submit 2426 587
submit 948 5967
submit 1558 1787
submit 799 2815
submit 1458 1940
submit 2233 7756
submit 123 3178
submit 1149 2688
submit 681 544
submit 1679 7104
submit 666 9417
submit 1150 2272
submit 279 8719
submit 1332 7124
submit 1174 5301
submit 2347 8522
submit 792 7374
submit 693 2518
submit 2253 3082
submit 1535 1323
submit 1451 8307
submit 743 4225
submit 1627 3286
submit 517 2752
submit 546 6385
submit 1499 5457
submit 563 8250
submit 1921 5965
submit 379 2508
submit 1344 8658
submit 1646 1715
submit 2486 4233
submit 1973 3279
submit 1087 9310
submit 1276 2545
submit 2487 9504
submit 1026 9456
submit 164 849
submit 97 386
submit 1913 2994
submit 490 7572
submit 687 5164
submit 1892 7593
submit 900 536
submit 1030 3600
submit 712 2690
submit 79 2248
submit 112 6751
submit 1397 4568
submit 1426 2597
submit 1423 842
submit 3 1770
submit 1743 177
submit 1224 182
submit 445 9626
submit 95 2502
submit 1975 3124
submit 2122 6036
submit 1935 650
submit 1302 9275
submit 950 6324
submit 1600 8618
submit 2260 8855
submit 153 3760
submit 2265 9012
submit 790 3190
submit 1926 8220
submit 1072 3323
submit 1974 2132
submit 2374 434
submit 1825 5069
submit 1475 8146
submit 2085 4231
submit 944 2918
submit 2186 7531
submit 1251 4029
submit 1569 9403
submit 2457 7089
submit 691 6807
submit 2124 8672
submit 2253 6642
submit 2251 7154
submit 728 4074
submit 1375 1732
submit 1361 8694
submit 1016 6202
submit 1030 3774
submit 565 239
submit 1757 6428
submit 1804 1436
submit 910 3437
submit 24 7786
submit 1388 2224
submit 1807 3346
submit 1675 5685
submit 466 3214
submit 1456 8371
submit 1884 7308
submit 2157 602
submit 2351 1119
submit 149 3323
submit 1827 9237
submit 178 3611
submit 2437 7522
submit 2 5012
submit 631 4363
submit 1130 7131
submit 2456 9908
submit 1410 4235
submit 1129 6459
submit 595 9818
submit 835 8167
submit 2058 9981
submit 547 3529
submit 1544 7402
submit 220 3985
submit 62 9532
submit 552 7314
submit 465 8474
submit 71 435
submit 1368 757
submit 2411 8051
submit 921 3867
submit 1682 9059
submit 1109 3035
submit 1161 5787
submit 2067 3097
submit 1639 5000
submit 1406 2652
submit 1355 7501
submit 1876 8312
submit 2230 4999
submit 705 2520
submit 1471 5824
submit 27 4603
submit 18 9435
submit 2150 8462
submit 1087 7254
submit 1737 1906
submit 623 2116
submit 2158 6184
submit 467 5153
submit 1045 5133
submit 289 7714
submit 1413 9177
submit 1047 3403
submit 2180 9015
submit 88 3107
submit 1251 8438
submit 1707 4701
submit 2452 3527
submit 1126 8626
submit 1019 3768
submit 1281 4938
submit 2400 1859
submit 1962 3112
submit 2497 276
submit 1716 9482
submit 815 2499
submit 2429 7372
submit 257 4292
submit 1996 5931
submit 2284 2595
submit 417 907
submit 563 5120
submit 1057 584
submit 708 5991
submit 568 2642
submit 1129 3217
submit 1275 9400
submit 873 5717
submit 1085 115
submit 884 3023
submit 2152 6049
